Grafo,Fuente,Sumidero,Mediatime,Medianatime,Stdtime,Flujomaximo,DistGrado,CoefAgrup,CentCercania,CentCarga,ExcentCarga,PageR
grafo1,12,18,0.037687993,0.031245112,0.021148281,18,2,0,0.387755102,0.021320663,4,0.029823614
grafo1,12,19,0.034362674,0.031239986,0.019512105,18,2,0,0.387755102,0.021320663,4,0.029823614
grafo1,13,0,0.051598525,0.04686439,0.018612026,33,3,0.333333333,0.413043478,0.03667154,4,0.041563554
grafo1,13,1,0.048426008,0.046858668,0.020297983,33,3,0.333333333,0.413043478,0.03667154,4,0.041563554
grafo1,13,2,0.043739057,0.031244636,0.021869541,33,3,0.333333333,0.413043478,0.03667154,4,0.041563554
grafo1,13,3,0.043739724,0.031243801,0.024996144,33,3,0.333333333,0.413043478,0.03667154,4,0.041563554
grafo1,13,4,0.039052844,0.031247497,0.016005581,33,3,0.333333333,0.413043478,0.03667154,4,0.041563554
grafo1,13,5,0.039297462,0.03124392,0.01998168,33,3,0.333333333,0.413043478,0.03667154,4,0.041563554
grafo1,13,6,0.035929179,0.031245112,0.018548699,33,3,0.333333333,0.413043478,0.03667154,4,0.041563554
grafo1,13,7,0.03905282,0.031244755,0.016015177,33,3,0.333333333,0.413043478,0.03667154,4,0.041563554
grafo1,13,8,0.042177582,0.031257391,0.022148327,33,3,0.333333333,0.413043478,0.03667154,4,0.041563554
grafo1,13,9,0.037491488,0.031244636,0.021185366,33,3,0.333333333,0.413043478,0.03667154,4,0.041563554
grafo1,13,10,0.03287077,0.031242847,0.020258178,33,3,0.333333333,0.413043478,0.03667154,4,0.041563554
grafo1,13,11,0.039052224,0.031241179,0.016006995,33,3,0.333333333,0.413043478,0.03667154,4,0.041563554
grafo1,13,12,0.034369612,0.031240702,0.019510451,18,3,0.333333333,0.413043478,0.03667154,4,0.041563554
grafo1,13,14,0.045462227,0.031268597,0.021720858,33,3,0.333333333,0.413043478,0.03667154,4,0.041563554
grafo1,13,15,0.03748827,0.031243324,0.021191283,33,3,0.333333333,0.413043478,0.03667154,4,0.041563554
grafo1,13,16,0.043742704,0.031244993,0.018232274,33,3,0.333333333,0.413043478,0.03667154,4,0.041563554
grafo1,13,17,0.039053988,0.031246185,0.0160059,33,3,0.333333333,0.413043478,0.03667154,4,0.041563554
grafo1,13,18,0.045562673,0.039605141,0.017676691,33,3,0.333333333,0.413043478,0.03667154,4,0.041563554
grafo1,13,19,0.042177296,0.031248689,0.018546525,33,3,0.333333333,0.413043478,0.03667154,4,0.041563554
grafo1,14,0,0.0390522,0.031244159,0.016004649,33,4,0.166666667,0.475,0.102826511,3,0.049965649
grafo1,14,1,0.051308465,0.046854615,0.022081699,42,4,0.166666667,0.475,0.102826511,3,0.049965649
grafo1,14,2,0.043739057,0.031273842,0.018205279,42,4,0.166666667,0.475,0.102826511,3,0.049965649
grafo1,14,3,0.045665956,0.033065915,0.021264807,42,4,0.166666667,0.475,0.102826511,3,0.049965649
grafo1,14,4,0.049991632,0.046845436,0.019518961,42,4,0.166666667,0.475,0.102826511,3,0.049965649
grafo1,14,5,0.051745582,0.046854258,0.021158953,42,4,0.166666667,0.475,0.102826511,3,0.049965649
grafo1,14,6,0.048422813,0.046831965,0.020305329,42,4,0.166666667,0.475,0.102826511,3,0.049965649
grafo1,14,7,0.048889947,0.039054751,0.023659841,42,4,0.166666667,0.475,0.102826511,3,0.049965649
grafo1,14,8,0.053112197,0.046863675,0.021192106,42,4,0.166666667,0.475,0.102826511,3,0.049965649
grafo1,14,9,0.05155046,0.04686296,0.022154322,42,4,0.166666667,0.475,0.102826511,3,0.049965649
grafo1,14,10,0.043739963,0.03126061,0.018219806,42,4,0.166666667,0.475,0.102826511,3,0.049965649
grafo1,14,11,0.043739581,0.031267166,0.018220358,42,4,0.166666667,0.475,0.102826511,3,0.049965649
grafo1,14,12,0.036665916,0.031240582,0.019698554,18,4,0.166666667,0.475,0.102826511,3,0.049965649
grafo1,14,13,0.043740249,0.031260133,0.018221266,33,4,0.166666667,0.475,0.102826511,3,0.049965649
grafo1,14,15,0.048425245,0.046859741,0.020302464,42,4,0.166666667,0.475,0.102826511,3,0.049965649
grafo1,14,16,0.040616083,0.031244755,0.018747076,34,4,0.166666667,0.475,0.102826511,3,0.049965649
grafo1,14,17,0.048426366,0.046859145,0.020309141,42,4,0.166666667,0.475,0.102826511,3,0.049965649
grafo1,14,18,0.039053154,0.031242728,0.016007094,42,4,0.166666667,0.475,0.102826511,3,0.049965649
grafo1,14,19,0.038051248,0.031245351,0.020672028,42,4,0.166666667,0.475,0.102826511,3,0.049965649
grafo1,15,0,0.049987721,0.046872854,0.015317141,33,4,0.333333333,0.431818182,0.078216374,4,0.051899849
grafo1,15,1,0.064047456,0.062465668,0.020292886,44,4,0.333333333,0.431818182,0.078216374,4,0.051899849
grafo1,15,2,0.057798719,0.046867728,0.018549877,46,4,0.333333333,0.431818182,0.078216374,4,0.051899849
grafo1,15,3,0.061161804,0.046901584,0.021853234,46,4,0.333333333,0.431818182,0.078216374,4,0.051899849
grafo1,15,4,0.059358239,0.046872735,0.018222643,46,4,0.333333333,0.431818182,0.078216374,4,0.051899849
grafo1,15,5,0.059364438,0.046898484,0.018224079,46,4,0.333333333,0.431818182,0.078216374,4,0.051899849
grafo1,15,6,0.053080106,0.046863437,0.020295138,46,4,0.333333333,0.431818182,0.078216374,4,0.051899849
grafo1,15,7,0.046860647,0.03906858,0.020962434,46,4,0.333333333,0.431818182,0.078216374,4,0.051899849
grafo1,15,8,0.046869445,0.039052367,0.020969413,42,4,0.333333333,0.431818182,0.078216374,4,0.051899849
grafo1,15,9,0.051549673,0.046863317,0.02214159,44,4,0.333333333,0.431818182,0.078216374,4,0.051899849
grafo1,15,10,0.042461514,0.031248569,0.01910857,46,4,0.333333333,0.431818182,0.078216374,4,0.051899849
grafo1,15,11,0.046864152,0.046850443,0.017108072,46,4,0.333333333,0.431818182,0.078216374,4,0.051899849
grafo1,15,12,0.034366202,0.031237364,0.019515641,18,4,0.333333333,0.431818182,0.078216374,4,0.051899849
grafo1,15,13,0.037492156,0.031245708,0.021184378,33,4,0.333333333,0.431818182,0.078216374,4,0.051899849
grafo1,15,14,0.048425031,0.04685688,0.020293437,42,4,0.333333333,0.431818182,0.078216374,4,0.051899849
grafo1,15,16,0.042290473,0.03125906,0.019672886,34,4,0.333333333,0.431818182,0.078216374,4,0.051899849
grafo1,15,17,0.043739629,0.031244278,0.018227064,42,4,0.333333333,0.431818182,0.078216374,4,0.051899849
grafo1,15,18,0.054662085,0.046867847,0.015998669,46,4,0.333333333,0.431818182,0.078216374,4,0.051899849
grafo1,15,19,0.05311234,0.046865821,0.021190244,45,4,0.333333333,0.431818182,0.078216374,4,0.051899849
grafo1,16,0,0.054674411,0.046866179,0.016007649,33,3,0.666666667,0.404255319,0.014680799,4,0.040140642
grafo1,16,1,0.051550388,0.046861649,0.018546995,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
grafo1,16,2,0.042441416,0.031248808,0.018415298,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
grafo1,16,3,0.053113294,0.046862483,0.021197148,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
grafo1,16,4,0.053659725,0.046865344,0.017272963,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
grafo1,16,5,0.049988222,0.046864033,0.019514743,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
grafo1,16,6,0.052398086,0.046863198,0.020540983,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
grafo1,16,7,0.042392159,0.031248808,0.018434727,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
grafo1,16,8,0.035928249,0.031242132,0.014056233,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
grafo1,16,9,0.053112435,0.046862125,0.021187926,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
grafo1,16,10,0.043740082,0.03126049,0.021875356,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
grafo1,16,11,0.037491107,0.03124249,0.017382592,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
grafo1,16,12,0.035929155,0.031241894,0.018551734,18,3,0.666666667,0.404255319,0.014680799,4,0.040140642
grafo1,16,13,0.043486118,0.03124547,0.017749804,33,3,0.666666667,0.404255319,0.014680799,4,0.040140642
grafo1,16,14,0.046863937,0.046855092,0.017114811,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
grafo1,16,15,0.040844846,0.031243443,0.020931491,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
grafo1,16,17,0.031242394,0.031232834,0.01711187,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
grafo1,16,18,0.047157788,0.046845555,0.016872135,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
grafo1,16,19,0.042177558,0.031244516,0.022143432,34,3,0.666666667,0.404255319,0.014680799,4,0.040140642
grafo1,17,0,0.049988174,0.046865463,0.015308723,33,4,0.333333333,0.431818182,0.053057992,4,0.051242201
grafo1,17,1,0.056236887,0.046868443,0.015938216,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
grafo1,17,2,0.053364205,0.046867609,0.012393942,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
grafo1,17,3,0.057803059,0.046876788,0.022153575,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
grafo1,17,4,0.053111911,0.04686594,0.021196994,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
grafo1,17,5,0.054675078,0.046864629,0.020068495,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
grafo1,17,6,0.062174535,0.054675937,0.021224139,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
grafo1,17,7,0.04530139,0.031258225,0.021485382,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
grafo1,17,8,0.040615487,0.031243801,0.018747425,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
grafo1,17,9,0.058114076,0.046878695,0.022006395,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
grafo1,17,10,0.045302248,0.039066076,0.01774481,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
grafo1,17,11,0.042173934,0.031244159,0.018549725,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
grafo1,17,12,0.037827849,0.031251431,0.017302915,18,4,0.333333333,0.431818182,0.053057992,4,0.051242201
grafo1,17,13,0.040615463,0.031247497,0.015921164,33,4,0.333333333,0.431818182,0.053057992,4,0.051242201
grafo1,17,14,0.053399038,0.04688108,0.021096464,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
grafo1,17,15,0.043740559,0.031274676,0.018223374,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
grafo1,17,16,0.032803416,0.031239152,0.020300325,34,4,0.333333333,0.431818182,0.053057992,4,0.051242201
grafo1,17,18,0.053883028,0.046865463,0.020511255,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
grafo1,17,19,0.051550913,0.046863437,0.022151186,42,4,0.333333333,0.431818182,0.053057992,4,0.051242201
grafo1,18,0,0.039049935,0.031254649,0.020061457,33,4,0.333333333,0.431818182,0.043128655,4,0.049682378
grafo1,18,1,0.056240487,0.046869755,0.018743923,44,4,0.333333333,0.431818182,0.043128655,4,0.049682378
grafo1,18,2,0.046864057,0.046854854,0.01711636,46,4,0.333333333,0.431818182,0.043128655,4,0.049682378
grafo1,18,3,0.05623436,0.046866059,0.018747453,46,4,0.333333333,0.431818182,0.043128655,4,0.049682378
grafo1,18,4,0.054958916,0.046868086,0.020619067,46,4,0.333333333,0.431818182,0.043128655,4,0.049682378
grafo1,18,5,0.0577986,0.046870708,0.01569826,46,4,0.333333333,0.431818182,0.043128655,4,0.049682378
grafo1,18,6,0.053112793,0.04686594,0.021188468,46,4,0.333333333,0.431818182,0.043128655,4,0.049682378
grafo1,18,7,0.049215269,0.041069984,0.023368298,46,4,0.333333333,0.431818182,0.043128655,4,0.049682378
grafo1,18,8,0.050690985,0.046861291,0.022956551,42,4,0.333333333,0.431818182,0.043128655,4,0.049682378
grafo1,18,9,0.051865339,0.046864867,0.01849858,44,4,0.333333333,0.431818182,0.043128655,4,0.049682378
grafo1,18,10,0.049987459,0.046862483,0.02295826,46,4,0.333333333,0.431818182,0.043128655,4,0.049682378
grafo1,18,11,0.042359734,0.031248689,0.018024089,46,4,0.333333333,0.431818182,0.043128655,4,0.049682378
grafo1,18,12,0.035929322,0.031242013,0.018549209,18,4,0.333333333,0.431818182,0.043128655,4,0.049682378
grafo1,18,13,0.045302343,0.03124392,0.021478923,33,4,0.333333333,0.431818182,0.043128655,4,0.049682378
grafo1,18,14,0.039054656,0.03124702,0.020068311,42,4,0.333333333,0.431818182,0.043128655,4,0.049682378
grafo1,18,15,0.054673457,0.04686141,0.020062358,46,4,0.333333333,0.431818182,0.043128655,4,0.049682378
grafo1,18,16,0.045552468,0.032487512,0.021322116,34,4,0.333333333,0.431818182,0.043128655,4,0.049682378
grafo1,18,17,0.051550603,0.046866059,0.014051161,42,4,0.333333333,0.431818182,0.043128655,4,0.049682378
grafo1,18,19,0.037490535,0.031242251,0.017384834,45,4,0.333333333,0.431818182,0.043128655,4,0.049682378
grafo1,19,0,0.040035272,0.031242609,0.017635335,33,4,0.5,0.452380952,0.040692008,3,0.049278739
grafo1,19,1,0.051550984,0.046862602,0.018552636,44,4,0.5,0.452380952,0.040692008,3,0.049278739
grafo1,19,2,0.045301247,0.031243682,0.021486894,45,4,0.5,0.452380952,0.040692008,3,0.049278739
grafo1,19,3,0.0468642,0.039056182,0.020957132,45,4,0.5,0.452380952,0.040692008,3,0.049278739
grafo1,19,4,0.04842546,0.046856284,0.020304125,45,4,0.5,0.452380952,0.040692008,3,0.049278739
grafo1,19,5,0.051796055,0.046871066,0.018494508,45,4,0.5,0.452380952,0.040692008,3,0.049278739
grafo1,19,6,0.049984455,0.046861768,0.01951035,45,4,0.5,0.452380952,0.040692008,3,0.049278739
grafo1,19,7,0.043740034,0.039069057,0.015308015,45,4,0.5,0.452380952,0.040692008,3,0.049278739
grafo1,19,8,0.056237102,0.046872497,0.018743468,42,4,0.5,0.452380952,0.040692008,3,0.049278739
grafo1,19,9,0.054673791,0.046864867,0.020077782,44,4,0.5,0.452380952,0.040692008,3,0.049278739
grafo1,19,10,0.043739152,0.031262875,0.018214943,45,4,0.5,0.452380952,0.040692008,3,0.049278739
grafo1,19,11,0.039369631,0.031244516,0.019967918,45,4,0.5,0.452380952,0.040692008,3,0.049278739
grafo1,19,12,0.035929298,0.031242847,0.022146619,18,4,0.5,0.452380952,0.040692008,3,0.049278739
grafo1,19,13,0.042033362,0.031257272,0.02228891,33,4,0.5,0.452380952,0.040692008,3,0.049278739
grafo1,19,14,0.037734008,0.031242967,0.017353847,42,4,0.5,0.452380952,0.040692008,3,0.049278739
grafo1,19,15,0.05311234,0.046860695,0.01739335,45,4,0.5,0.452380952,0.040692008,3,0.049278739
grafo1,19,16,0.048426366,0.031262159,0.023629379,34,4,0.5,0.452380952,0.040692008,3,0.049278739
grafo1,19,17,0.057799697,0.046901464,0.018545301,42,4,0.5,0.452380952,0.040692008,3,0.049278739
grafo1,19,18,0.036191916,0.03124094,0.018277039,45,4,0.5,0.452380952,0.040692008,3,0.049278739
grafo2,0,1,0.034364891,0.031236649,0.022955967,38,3,0.666666667,0.422222222,0.022660819,4,0.03945618
grafo2,0,2,0.035928774,0.031240463,0.018549322,37,3,0.666666667,0.422222222,0.022660819,4,0.03945618
grafo2,0,3,0.037488389,0.031241775,0.021185714,38,3,0.666666667,0.422222222,0.022660819,4,0.03945618
grafo2,0,4,0.04999218,0.046866179,0.015310673,35,3,0.666666667,0.422222222,0.022660819,4,0.03945618
grafo2,0,5,0.040614915,0.03124392,0.018754517,38,3,0.666666667,0.422222222,0.022660819,4,0.03945618
grafo2,0,6,0.042176962,0.031243443,0.018550235,32,3,0.666666667,0.422222222,0.022660819,4,0.03945618
grafo2,0,7,0.043951511,0.031252146,0.018623288,38,3,0.666666667,0.422222222,0.022660819,4,0.03945618
grafo2,0,8,0.045301747,0.031250477,0.02147536,38,3,0.666666667,0.422222222,0.022660819,4,0.03945618
grafo2,0,9,0.035928679,0.031246662,0.022147622,22,3,0.666666667,0.422222222,0.022660819,4,0.03945618
grafo2,0,10,0.048426151,0.046846628,0.02030221,38,3,0.666666667,0.422222222,0.022660819,4,0.03945618
grafo2,0,11,0.04217751,0.031246543,0.018549209,32,3,0.666666667,0.422222222,0.022660819,4,0.03945618
grafo2,0,12,0.045561385,0.039067745,0.018227188,35,3,0.666666667,0.422222222,0.022660819,4,0.03945618
grafo2,0,13,0.042178774,0.03125453,0.022139979,38,3,0.666666667,0.422222222,0.022660819,4,0.03945618
grafo2,0,14,0.051549888,0.046861649,0.014057549,38,3,0.666666667,0.422222222,0.022660819,4,0.03945618
grafo2,0,15,0.043739724,0.031245947,0.024993883,38,3,0.666666667,0.422222222,0.022660819,4,0.03945618
grafo2,0,16,0.056236434,0.046864271,0.018744683,38,3,0.666666667,0.422222222,0.022660819,4,0.03945618
grafo2,0,17,0.064047718,0.062463641,0.02030497,38,3,0.666666667,0.422222222,0.022660819,4,0.03945618
grafo2,0,18,0.053359675,0.046863914,0.021124712,38,3,0.666666667,0.422222222,0.022660819,4,0.03945618
grafo2,0,19,0.04530201,0.039072394,0.017726192,38,3,0.666666667,0.422222222,0.022660819,4,0.03945618
grafo2,1,0,0.039056659,0.031243563,0.020064323,38,5,0.3,0.463414634,0.089790448,4,0.062044183
grafo2,1,2,0.037491155,0.031241059,0.02118811,37,5,0.3,0.463414634,0.089790448,4,0.062044183
grafo2,1,3,0.046864271,0.031262755,0.024199826,50,5,0.3,0.463414634,0.089790448,4,0.062044183
grafo2,1,4,0.043740273,0.031265736,0.02187102,35,5,0.3,0.463414634,0.089790448,4,0.062044183
grafo2,1,5,0.052696991,0.046865225,0.019408228,49,5,0.3,0.463414634,0.089790448,4,0.062044183
grafo2,1,6,0.039459443,0.031243205,0.019951632,32,5,0.3,0.463414634,0.089790448,4,0.062044183
grafo2,1,7,0.053177929,0.046866179,0.021318332,50,5,0.3,0.463414634,0.089790448,4,0.062044183
grafo2,1,8,0.049988079,0.046863317,0.015298512,48,5,0.3,0.463414634,0.089790448,4,0.062044183
grafo2,1,9,0.035928941,0.031246305,0.018535889,22,5,0.3,0.463414634,0.089790448,4,0.062044183
grafo2,1,10,0.058128214,0.046880841,0.018379647,48,5,0.3,0.463414634,0.089790448,4,0.062044183
grafo2,1,11,0.040616059,0.031244636,0.018743926,32,5,0.3,0.463414634,0.089790448,4,0.062044183
grafo2,1,12,0.04998827,0.04686296,0.019513452,35,5,0.3,0.463414634,0.089790448,4,0.062044183
grafo2,1,13,0.048426366,0.03904283,0.023638866,38,5,0.3,0.463414634,0.089790448,4,0.062044183
grafo2,1,14,0.062770796,0.05610168,0.020762302,45,5,0.3,0.463414634,0.089790448,4,0.062044183
grafo2,1,15,0.053112531,0.046861768,0.021182125,50,5,0.3,0.463414634,0.089790448,4,0.062044183
grafo2,1,16,0.055755353,0.046867251,0.017806566,41,5,0.3,0.463414634,0.089790448,4,0.062044183
grafo2,1,17,0.070296311,0.062488794,0.016005342,45,5,0.3,0.463414634,0.089790448,4,0.062044183
grafo2,1,18,0.057799244,0.046865821,0.018552218,42,5,0.3,0.463414634,0.089790448,4,0.062044183
grafo2,1,19,0.048406267,0.039054513,0.024086814,38,5,0.3,0.463414634,0.089790448,4,0.062044183
grafo2,2,0,0.034367609,0.031242847,0.019504346,37,3,0.666666667,0.358490566,0.007309942,5,0.040029249
grafo2,2,1,0.035928535,0.031242728,0.018548395,37,3,0.666666667,0.358490566,0.007309942,5,0.040029249
grafo2,2,3,0.042178798,0.031244516,0.022150134,37,3,0.666666667,0.358490566,0.007309942,5,0.040029249
grafo2,2,4,0.045301843,0.03124404,0.021487231,35,3,0.666666667,0.358490566,0.007309942,5,0.040029249
grafo2,2,5,0.039054322,0.03124392,0.020065613,37,3,0.666666667,0.358490566,0.007309942,5,0.040029249
grafo2,2,6,0.043738198,0.031262875,0.018221882,32,3,0.666666667,0.358490566,0.007309942,5,0.040029249
grafo2,2,7,0.040915155,0.031243443,0.018612046,37,3,0.666666667,0.358490566,0.007309942,5,0.040029249
grafo2,2,8,0.04217751,0.03125,0.018547729,37,3,0.666666667,0.358490566,0.007309942,5,0.040029249
grafo2,2,9,0.037491179,0.031240344,0.021198042,22,3,0.666666667,0.358490566,0.007309942,5,0.040029249
grafo2,2,10,0.051546979,0.046864033,0.018545356,37,3,0.666666667,0.358490566,0.007309942,5,0.040029249
grafo2,2,11,0.042380595,0.031240463,0.01894871,32,3,0.666666667,0.358490566,0.007309942,5,0.040029249
grafo2,2,12,0.049873853,0.04684341,0.019343101,35,3,0.666666667,0.358490566,0.007309942,5,0.040029249
grafo2,2,13,0.042178321,0.031250954,0.018557336,37,3,0.666666667,0.358490566,0.007309942,5,0.040029249
grafo2,2,14,0.050345087,0.046862483,0.022693228,37,3,0.666666667,0.358490566,0.007309942,5,0.040029249
grafo2,2,15,0.043739629,0.031252265,0.021865723,37,3,0.666666667,0.358490566,0.007309942,5,0.040029249
grafo2,2,16,0.054674673,0.046863914,0.020065925,37,3,0.666666667,0.358490566,0.007309942,5,0.040029249
grafo2,2,17,0.05973649,0.046881914,0.022469883,37,3,0.666666667,0.358490566,0.007309942,5,0.040029249
grafo2,2,18,0.058770657,0.046886206,0.020348488,37,3,0.666666667,0.358490566,0.007309942,5,0.040029249
grafo2,2,19,0.050374484,0.04686451,0.015282737,37,3,0.666666667,0.358490566,0.007309942,5,0.040029249
grafo2,3,0,0.035929132,0.031242967,0.018554172,38,7,0.095238095,0.575757576,0.27944282,3,0.08290323
grafo2,3,1,0.045302606,0.039054155,0.017744165,50,7,0.095238095,0.575757576,0.27944282,3,0.08290323
grafo2,3,2,0.042443252,0.031267405,0.023099527,37,7,0.095238095,0.575757576,0.27944282,3,0.08290323
grafo2,3,4,0.035932183,0.031251431,0.014056972,35,7,0.095238095,0.575757576,0.27944282,3,0.08290323
grafo2,3,5,0.046863127,0.046845675,0.017106566,49,7,0.095238095,0.575757576,0.27944282,3,0.08290323
grafo2,3,6,0.035929108,0.031244874,0.01854838,32,7,0.095238095,0.575757576,0.27944282,3,0.08290323
grafo2,3,7,0.056237221,0.046865582,0.018737917,68,7,0.095238095,0.575757576,0.27944282,3,0.08290323
grafo2,3,8,0.045298386,0.039056897,0.01773761,48,7,0.095238095,0.575757576,0.27944282,3,0.08290323
grafo2,3,9,0.032808375,0.031241417,0.016307463,22,7,0.095238095,0.575757576,0.27944282,3,0.08290323
grafo2,3,10,0.057401657,0.046882391,0.018349393,48,7,0.095238095,0.575757576,0.27944282,3,0.08290323
grafo2,3,11,0.037491417,0.031249166,0.021192472,32,7,0.095238095,0.575757576,0.27944282,3,0.08290323
grafo2,3,12,0.040615296,0.031245112,0.018742044,35,7,0.095238095,0.575757576,0.27944282,3,0.08290323
grafo2,3,13,0.046865177,0.039054513,0.020962427,38,7,0.095238095,0.575757576,0.27944282,3,0.08290323
grafo2,3,14,0.059819937,0.049160838,0.017963362,45,7,0.095238095,0.575757576,0.27944282,3,0.08290323
grafo2,3,15,0.074982476,0.062520981,0.01821947,65,7,0.095238095,0.575757576,0.27944282,3,0.08290323
grafo2,3,16,0.053112483,0.046863675,0.02118819,41,7,0.095238095,0.575757576,0.27944282,3,0.08290323
grafo2,3,17,0.056406784,0.046874523,0.018668145,45,7,0.095238095,0.575757576,0.27944282,3,0.08290323
grafo2,3,18,0.056236982,0.046866298,0.018745793,42,7,0.095238095,0.575757576,0.27944282,3,0.08290323
grafo2,3,19,0.043736219,0.031265378,0.018205224,38,7,0.095238095,0.575757576,0.27944282,3,0.08290323
grafo2,4,0,0.049991632,0.046860576,0.01951462,35,3,0,0.441860465,0.03407245,3,0.039364027
grafo2,4,1,0.043876743,0.031921029,0.018137622,35,3,0,0.441860465,0.03407245,3,0.039364027
grafo2,4,2,0.045300508,0.031243324,0.021477506,35,3,0,0.441860465,0.03407245,3,0.039364027
grafo2,4,3,0.035929084,0.031238198,0.022144461,35,3,0,0.441860465,0.03407245,3,0.039364027
grafo2,4,5,0.046864009,0.046840191,0.01711995,35,3,0,0.441860465,0.03407245,3,0.039364027
grafo2,4,6,0.035925865,0.03123641,0.018544863,32,3,0,0.441860465,0.03407245,3,0.039364027
