Datos del Grafo 4: Fuentes y sumideros que maximizan el flujo,,,,,,,,,,,
Fuente,Sumidero,Mediatime,Medianatime,Stdtime,Flujomaximo,DistGrado,CoefAgrup,CentCercania,CentCarga,ExcentCarga,PageR
14,2,0.048668671,0.046864271,0.020114577,53,5,0.5,0.542857143,0.018497633,3,0.042941669
14,3,0.045301771,0.031243563,0.021475621,53,5,0.5,0.542857143,0.018497633,3,0.042941669
14,4,0.079668856,0.070296645,0.025620977,53,5,0.5,0.542857143,0.018497633,3,0.042941669
14,5,0.051842284,0.046864867,0.018496296,53,5,0.5,0.542857143,0.018497633,3,0.042941669
14,6,0.053112507,0.04686451,0.012496829,53,5,0.5,0.542857143,0.018497633,3,0.042941669
14,7,0.054674602,0.046864033,0.020066453,53,5,0.5,0.542857143,0.018497633,3,0.042941669
14,8,0.043739867,0.031242967,0.021870198,53,5,0.5,0.542857143,0.018497633,3,0.042941669
14,9,0.048684955,0.046863914,0.016302828,53,5,0.5,0.542857143,0.018497633,3,0.042941669
14,10,0.04842608,0.046863198,0.020317214,53,5,0.5,0.542857143,0.018497633,3,0.042941669
14,11,0.047944045,0.046862841,0.019256129,53,5,0.5,0.542857143,0.018497633,3,0.042941669
14,12,0.054674578,0.046863914,0.020066036,53,5,0.5,0.542857143,0.018497633,3,0.042941669
14,13,0.053112555,0.046863317,0.021187155,53,5,0.5,0.542857143,0.018497633,3,0.042941669
14,15,0.049988222,0.046862006,0.022959194,53,5,0.5,0.542857143,0.018497633,3,0.042941669
14,18,0.058585024,0.046864629,0.018233303,53,5,0.5,0.542857143,0.018497633,3,0.042941669
